Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Spend per Unit,Is Loyal,Purchase Month,Purchase Day,Purchase Weekday,Has Add-ons,Add-ons Count,Gender_Encoded,Pay_Bank Transfer,Pay_Cash,Pay_Credit Card,Pay_Debit Card,Pay_PayPal,Pay_Paypal,Ship_Expedited,Ship_Express,Ship_Overnight,Ship_Same Day,Ship_Standard,Product_Headphones,Product_Laptop,Product_Smartphone,Product_Smartwatch,Product_Tablet,Add-on Cost per Unit,Total Spend
11656,76,Male,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-04-10,Same Day,No Add-ons,0.0,1139.6799999999998,1,4,10,Wednesday,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,11396.8
11714,35,Female,No,Smartphone,SMP234,1,Completed,PayPal,11396.8,1139.68,10,2024-03-09,Expedited,Accessory,32.89,1139.6799999999998,0,3,9,Saturday,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.289,11429.69
11759,57,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,11396.8,1139.68,10,2024-08-28,Standard,Accessory,46.97,1139.6799999999998,0,8,28,Wednesday,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.697,11443.77
11783,37,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,11396.8,1139.68,10,2024-01-26,Expedited,Extended Warranty,60.78,1139.6799999999998,0,1,26,Friday,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6.078,11457.58
11827,39,Female,No,Smartphone,SMP234,2,Completed,PayPal,11396.8,1139.68,10,2024-03-18,Expedited,"Impulse Item, Impulse Item, Accessory",219.84,1139.6799999999998,0,3,18,Monday,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,21.984,11616.64
11878,56,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-05-16,Standard,Impulse Item,75.51,1139.6799999999998,0,5,16,Thursday,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.551,11472.31
11901,69,Female,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-04-21,Expedited,No Add-ons,0.0,1139.6799999999998,0,4,21,Sunday,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,11396.8
11901,69,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,11396.8,1139.68,10,2024-08-16,Same Day,Impulse Item,26.27,1139.6799999999998,0,8,16,Friday,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.627,11423.07
11912,42,Male,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-03-08,Same Day,"Impulse Item, Impulse Item",169.44,1139.6799999999998,0,3,8,Friday,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,16.944,11566.24
11914,57,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,11396.8,1139.68,10,2024-01-08,Same Day,"Impulse Item, Extended Warranty, Impulse Item",200.62,1139.6799999999998,0,1,8,Monday,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20.062,11597.42
11987,70,Female,No,Smartphone,SMP234,4,Completed,PayPal,11396.8,1139.68,10,2024-09-20,Expedited,"Accessory, Impulse Item, Impulse Item",181.17,1139.6799999999998,0,9,20,Friday,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,18.117,11577.97
12027,43,Female,No,Smartphone,SMP234,1,Completed,PayPal,11396.8,1139.68,10,2024-05-21,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",172.89,1139.6799999999998,0,5,21,Tuesday,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,17.288999999999998,11569.69
12039,65,Male,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-03-07,Same Day,Accessory,28.83,1139.6799999999998,0,3,7,Thursday,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.883,11425.63
12115,63,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,11396.8,1139.68,10,2024-07-08,Same Day,Impulse Item,99.52,1139.6799999999998,0,7,8,Monday,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9.952,11496.32
12257,41,Male,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-07-20,Same Day,Impulse Item,45.89,1139.6799999999998,0,7,20,Saturday,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.589,11442.69
12294,60,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,2024-03-10,Standard,"Accessory, Impulse Item",103.68,1139.6799999999998,0,3,10,Sunday,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.368,11500.48
12297,41,Male,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-06-03,Standard,"Extended Warranty, Accessory",116.41,1139.6799999999998,1,6,3,Monday,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.641,11513.21
12319,42,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-02-16,Same Day,"Accessory, Accessory, Impulse Item",226.38,1139.6799999999998,0,2,16,Friday,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22.638,11623.179999999998
12343,79,Male,No,Smartphone,SMP234,5,Completed,Credit Card,11396.8,1139.68,10,2024-08-22,Same Day,Extended Warranty,20.5,1139.6799999999998,0,8,22,Thursday,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.05,11417.3
12360,65,Female,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-06-01,Standard,"Impulse Item, Accessory",101.99,1139.6799999999998,0,6,1,Saturday,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10.199,11498.79
12499,40,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-06-24,Standard,"Impulse Item, Accessory, Extended Warranty",175.91,1139.6799999999998,0,6,24,Monday,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17.591,11572.71
12521,78,Female,No,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-03-21,Expedited,Impulse Item,52.33,1139.6799999999998,0,3,21,Thursday,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5.233,11449.13
12545,43,Male,Yes,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-03-17,Expedited,Extended Warranty,80.18,1139.6799999999998,1,3,17,Sunday,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.018,11476.98
12611,70,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,2024-01-04,Standard,"Extended Warranty, Accessory, Accessory",258.32,1139.6799999999998,0,1,4,Thursday,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,25.832,11655.12
12615,71,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,11396.8,1139.68,10,2024-01-30,Expedited,No Add-ons,0.0,1139.6799999999998,0,1,30,Tuesday,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,11396.8
12627,35,Male,Yes,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-06-15,Same Day,Extended Warranty,13.42,1139.6799999999998,1,6,15,Saturday,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.342,11410.22
12637,36,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,2024-07-17,Expedited,Accessory,51.94,1139.6799999999998,0,7,17,Wednesday,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5.194,11448.74
12726,22,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,2024-08-07,Standard,Accessory,28.68,1139.6799999999998,0,8,7,Wednesday,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.868,11425.48
12749,67,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,11396.8,1139.68,10,2024-05-09,Same Day,"Extended Warranty, Impulse Item, Impulse Item",162.68,1139.6799999999998,0,5,9,Thursday,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16.268,11559.48
12779,69,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-05-09,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",88.07,1139.6799999999998,0,5,9,Thursday,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.806999999999999,11484.87
12883,51,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-09-23,Standard,"Extended Warranty, Accessory",78.92,1139.6799999999998,0,9,23,Monday,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.892,11475.72
12884,45,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-09-18,Standard,Extended Warranty,34.7,1139.6799999999998,0,9,18,Wednesday,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.47,11431.5
12895,80,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,11396.8,1139.68,10,2024-05-15,Standard,"Impulse Item, Extended Warranty",75.82,1139.6799999999998,0,5,15,Wednesday,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.581999999999999,11472.62
12945,55,Female,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,2024-08-16,Standard,"Extended Warranty, Extended Warranty",173.17,1139.6799999999998,1,8,16,Friday,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17.317,11569.97
12986,59,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-06-06,Expedited,Accessory,38.98,1139.6799999999998,0,6,6,Thursday,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.898,11435.78
13027,18,Female,No,Smartphone,SMP234,4,Completed,PayPal,11396.8,1139.68,10,2024-06-30,Standard,Impulse Item,80.53,1139.6799999999998,0,6,30,Sunday,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.053,11477.33
13071,50,Male,Yes,Smartphone,SMP234,3,Cancelled,PayPal,11396.8,1139.68,10,2024-04-18,Same Day,"Accessory, Extended Warranty",164.21,1139.6799999999998,1,4,18,Thursday,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,16.421,11561.009999999998
13074,49,Female,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-09-19,Same Day,No Add-ons,0.0,1139.6799999999998,0,9,19,Thursday,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,11396.8
13075,20,Female,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-07-22,Same Day,Accessory,24.66,1139.6799999999998,0,7,22,Monday,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.466,11421.46
13214,36,Female,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-09-11,Standard,Extended Warranty,30.88,1139.6799999999998,0,9,11,Wednesday,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.088,11427.679999999998
13233,59,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,11396.8,1139.68,10,2024-03-09,Same Day,No Add-ons,0.0,1139.6799999999998,0,3,9,Saturday,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,11396.8
13342,26,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-04-25,Standard,No Add-ons,0.0,1139.6799999999998,0,4,25,Thursday,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,11396.8
13371,25,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,2024-05-10,Standard,"Accessory, Extended Warranty, Impulse Item",101.84,1139.6799999999998,0,5,10,Friday,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10.184,11498.64
13592,63,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,2024-07-28,Same Day,"Impulse Item, Impulse Item",92.03,1139.6799999999998,0,7,28,Sunday,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.203,11488.83
13603,34,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-05-06,Expedited,Impulse Item,36.16,1139.6799999999998,0,5,6,Monday,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.616,11432.96
13664,72,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,2024-02-24,Standard,"Extended Warranty, Impulse Item, Extended Warranty",219.65,1139.6799999999998,0,2,24,Saturday,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,21.965,11616.45
13740,61,Female,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-01-28,Standard,"Impulse Item, Accessory, Accessory",176.01,1139.6799999999998,1,1,28,Sunday,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17.601,11572.81
13792,26,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,2024-08-27,Expedited,Extended Warranty,28.31,1139.6799999999998,0,8,27,Tuesday,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.831,11425.11
13797,62,Male,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-05-13,Standard,Accessory,59.84,1139.6799999999998,0,5,13,Monday,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.984,11456.64
13847,20,Male,Yes,Smartphone,SMP234,1,Cancelled,Credit Card,11396.8,1139.68,10,2024-03-23,Standard,Accessory,72.93,1139.6799999999998,1,3,23,Saturday,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.293000000000001,11469.73
13851,66,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,11396.8,1139.68,10,2024-03-17,Same Day,"Accessory, Impulse Item",127.36,1139.6799999999998,0,3,17,Sunday,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.736,11524.16
13940,46,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-04-11,Standard,Accessory,60.63,1139.6799999999998,0,4,11,Thursday,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.063000000000001,11457.429999999998
13953,19,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,11396.8,1139.68,10,2024-03-21,Standard,No Add-ons,0.0,1139.6799999999998,1,3,21,Thursday,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,11396.8
14031,74,Female,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,2024-01-23,Standard,"Accessory, Extended Warranty, Extended Warranty",141.77,1139.6799999999998,1,1,23,Tuesday,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14.177,11538.57
14144,38,Female,No,Smartphone,SMP234,1,Completed,PayPal,11396.8,1139.68,10,2024-08-25,Same Day,No Add-ons,0.0,1139.6799999999998,0,8,25,Sunday,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,11396.8
14201,80,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,11396.8,1139.68,10,2024-06-27,Same Day,"Extended Warranty, Impulse Item",86.04,1139.6799999999998,0,6,27,Thursday,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8.604000000000001,11482.84
14264,36,Male,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-09-23,Standard,"Impulse Item, Impulse Item",163.65,1139.6799999999998,0,9,23,Monday,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,16.365000000000002,11560.45
14301,65,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-07-26,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",153.95,1139.6799999999998,0,7,26,Friday,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.395,11550.75
14379,25,Female,No,Smartphone,SMP234,4,Cancelled,Credit Card,11396.8,1139.68,10,2024-04-09,Standard,"Extended Warranty, Accessory",95.38,1139.6799999999998,0,4,9,Tuesday,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,9.538,11492.179999999998
14389,18,Male,Yes,Smartphone,SMP234,5,Completed,Credit Card,11396.8,1139.68,10,2024-08-18,Same Day,Accessory,36.26,1139.6799999999998,1,8,18,Sunday,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3.626,11433.06
14582,67,Female,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-08-18,Expedited,No Add-ons,0.0,1139.6799999999998,0,8,18,Sunday,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,11396.8
14619,40,Female,No,Smartphone,SMP234,4,Completed,Credit Card,11396.8,1139.68,10,2024-06-01,Expedited,No Add-ons,0.0,1139.6799999999998,0,6,1,Saturday,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,11396.8
14662,26,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,11396.8,1139.68,10,2024-08-17,Same Day,No Add-ons,0.0,1139.6799999999998,0,8,17,Saturday,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,11396.8
14678,44,Female,No,Smartphone,SMP234,2,Cancelled,PayPal,11396.8,1139.68,10,2024-04-28,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",181.02,1139.6799999999998,0,4,28,Sunday,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18.102,11577.82
14969,66,Female,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,2024-08-23,Standard,No Add-ons,0.0,1139.6799999999998,1,8,23,Friday,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,11396.8
15025,39,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,11396.8,1139.68,10,2024-05-21,Same Day,No Add-ons,0.0,1139.6799999999998,0,5,21,Tuesday,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,11396.8
15145,61,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,2024-01-17,Standard,Impulse Item,56.86,1139.6799999999998,0,1,17,Wednesday,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.686,11453.66
15209,59,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-08-06,Expedited,"Impulse Item, Impulse Item, Extended Warranty",113.67,1139.6799999999998,0,8,6,Tuesday,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.367,11510.47
15289,35,Female,Yes,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-04-02,Same Day,"Extended Warranty, Extended Warranty",94.74,1139.6799999999998,1,4,2,Tuesday,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9.474,11491.54
15301,77,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,11396.8,1139.68,10,2024-04-02,Standard,"Impulse Item, Accessory",122.54,1139.6799999999998,0,4,2,Tuesday,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,12.254,11519.34
15328,40,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,11396.8,1139.68,10,2024-04-25,Expedited,No Add-ons,0.0,1139.6799999999998,0,4,25,Thursday,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,11396.8
15344,74,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,2024-09-13,Standard,Extended Warranty,43.58,1139.6799999999998,0,9,13,Friday,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.358,11440.38
15399,61,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,2024-03-09,Same Day,Impulse Item,67.18,1139.6799999999998,0,3,9,Saturday,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.718000000000001,11463.98
15399,61,Male,No,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-09-10,Expedited,"Impulse Item, Impulse Item, Extended Warranty",149.02,1139.6799999999998,0,9,10,Tuesday,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,14.902,11545.82
15401,57,Female,No,Smartphone,SMP234,5,Completed,Credit Card,11396.8,1139.68,10,2024-05-23,Expedited,"Extended Warranty, Extended Warranty",142.17,1139.6799999999998,0,5,23,Thursday,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,14.217,11538.97
15460,35,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,2024-08-24,Expedited,Accessory,10.43,1139.6799999999998,0,8,24,Saturday,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.043,11407.23
15524,58,Male,Yes,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-04-28,Same Day,"Accessory, Impulse Item",123.16,1139.6799999999998,1,4,28,Sunday,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.316,11519.96
15553,48,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-07-01,Same Day,"Impulse Item, Extended Warranty",102.02,1139.6799999999998,0,7,1,Monday,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.202,11498.82
15588,56,Female,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-07-26,Same Day,Impulse Item,24.8,1139.6799999999998,0,7,26,Friday,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.48,11421.6
15598,43,Female,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-07-14,Same Day,"Accessory, Impulse Item",87.77,1139.6799999999998,1,7,14,Sunday,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.777,11484.57
