Actual,Predicted
9.044521887281242,8.808584435418528
8.499843553081124,8.277238138470072
9.76789689822978,9.87319839988297
8.753213480544126,8.746314562025324
8.741296282225147,8.620202784774573
9.050406334059858,8.77338842002237
9.663769906600864,9.933808907786032
9.035391569511642,8.80797309023795
9.560292770154089,9.7929811786885
8.77909581088053,8.762733546875145
9.146761390333312,8.964652126517622
8.0507033814703,8.193964191372709
9.106201332235038,8.84849654220772
9.424644974623188,9.782981318234754
9.378478484253662,9.798046610184722
9.619863900211849,9.492155682331013
9.463198053273784,9.443815745552417
9.21562637640542,9.046965388331218
9.3722891389622,9.126483929319313
9.685269351744411,9.775994516171
8.029758520440822,8.208723810732389
9.932220771359,9.80066666095863
8.54849804124465,8.505837568493508
9.358932776026007,9.42761509826709
8.863898604317479,8.736271034058678
9.677966176435952,9.745427257142078
9.796347676978224,9.68922716804176
9.921916688004496,9.883765938004398
9.33034316437088,9.278315871667257
8.124743020385568,8.310076108169714
9.446755465483632,9.630712700757824
9.145161645951188,9.051856149775846
9.39015879855202,9.647088018094747
8.999001866111735,9.021550895824314
9.474165107897395,9.422855339361158
9.347577390281268,8.930416796405229
9.982344942613622,9.78926944009213
9.709902803463462,9.951843590613096
9.623773649733524,9.80686744779021
9.785323194185484,9.649227726226771
8.4071550862073,8.557976578894268
8.319229938632326,8.285098290791794
9.84341902607001,9.83070990983277
9.35470042248302,9.224211823186065
9.320180837655714,9.49080198943116
9.009080614161975,8.85613835696495
9.43148192061972,9.23884044000705
9.072571442231286,8.980110426083677
9.570040734716605,9.581630416259957
8.336869637284956,8.532649421413161
9.474779405697564,9.548967116611909
9.737669067841187,9.981362829332454
9.737432968206043,9.79839595028791
9.226213721132472,9.021245223234025
9.863914777416303,9.915119212265491
9.621920081084202,9.614381050933801
9.571853592555165,9.487570593476674
8.592671652592143,8.769152671271218
9.40951904583656,9.300367965680978
9.536401457297078,9.417920910403632
9.30008966411979,9.22063108712839
9.089189170412032,9.000896162223343
9.705463352014885,9.267355325929742
8.180320874773685,8.261168493723439
9.337501517592862,8.973254626558617
8.361474616416817,8.335839940779804
8.843326450242271,8.626971249273835
9.377717481384314,9.16312097264112
9.278092474027002,9.270674056910027
9.3101857069459,9.021550895824314
8.440312147080279,8.399550842098657
9.678968055041988,9.764160620175517
9.045229851912582,8.954695933576772
8.94324493313279,8.810680476037653
8.155936337972394,8.200426983281682
9.243678431586693,9.043733992376731
9.064736398117391,8.77391243017715
9.09504174761272,8.801029955687094
9.474779405697564,9.324472432800928
8.675904882571059,8.519199827440437
8.85209276347713,8.771292379403242
9.273690687476943,9.028712367939661
7.60887062919126,8.13728375963051
9.66147968357552,9.608311266640914
8.770283819098399,8.720507061902335
9.326165937481774,9.135261099411903
9.293485953062852,9.364166202025627
9.42424134192346,9.18521673416774
9.048174321385792,9.169321759472702
7.787796878181171,8.073747528363251
9.533510237357516,9.497177446314335
9.590419293693932,9.682939046184382
9.04251326133268,8.78330094545032
7.562161631225652,8.05759054859082
9.510963348560765,9.141505553756383
9.150271845510064,8.842121085324544
8.9939241414114,8.831335209638624
9.41954725755152,9.321765047001223
8.948975607841776,8.70133702373991
7.957177323459475,8.21750098082498
8.446126742982377,8.469025855120107
9.126088819528592,9.009018319622456
9.387649386946594,9.185697076809625
8.3707791729607,8.38356853237782
8.65817178467581,8.479637060754431
8.821437352166997,8.849544562517282
8.139440521874608,8.203178036594284
9.648917831534549,9.586783182781975
9.71878315904038,9.590844261481532
7.911324018963353,8.24099410276435
9.63795828472548,9.48486320767697
9.425451751593128,9.211504576932613
8.685753832960154,8.418677212748182
9.556197008479035,9.63058169821913
9.010913347279288,8.95251255793185
9.548168831368535,9.891233082710034
9.350884616968491,9.474120999503949
9.714805812589493,9.891407752761628
8.53168763756669,8.489724256233975
8.558527054909215,8.459768342385633
8.551014739891748,8.624089193422536
7.306531398939505,8.080341322810918
7.9714309977693505,8.171781094820291
9.439704535103449,9.265477622875109
9.37577006109992,9.109409931776014
9.599608345181776,9.720187434686768
9.15440473964588,9.267660998520032
8.921991410536698,8.759807823510949
9.633776365405584,9.84092810785101
9.11833472618016,8.982730476857583
9.722145515855674,9.739575810413685
9.450694960020746,9.598442408725862
8.77043908654689,8.760157163614135
8.738094230177667,8.511208672580018
9.381095292398673,9.902673971089431
9.259701801513907,9.114475363272236
9.3492323708428,9.692152891405957
7.67786350067821,8.063616665370807
8.906393407058367,8.519636502569421
9.347054195292005,9.728396927111678
8.775085935057266,8.607408203495325
9.701432566051784,9.718921076812713
8.254788926148725,8.26649593029705
9.598659321249375,9.68302638121018
9.540075680658964,9.855993399800978
8.94494150776486,8.676621211439382
8.938531648680692,8.639634828014387
8.223090551161533,8.316844572668975
8.81537000096066,8.825745767987621
8.496378051702317,8.422039611241363
9.37940781309172,9.555036900904794
9.262553243423117,8.961071390459947
8.005367067316664,8.245491856592892
8.61558951327243,8.441253316916686
9.44034036408688,9.224168155673166
9.323847612769775,9.044214335018616
8.5657928612523,8.366494534834523
7.673223121121708,8.209859166067748
9.504277838590472,9.599839769138613
8.937743936942443,8.640333508220763
8.76280248744611,8.68352067847734
9.665864679957084,9.456479324292971
9.608579434992608,9.90721539243087
9.195226734166134,9.234604691255898
9.378140332251116,9.66713140651514
9.635804166591036,9.418270250506819
8.053887083618223,8.178462224293757
7.5595594960077,8.110122566607668
9.591854259261831,9.854159364259242
8.90354343566472,8.537016172703007
9.397400683117311,9.57499295429939
8.481773246184977,8.427192377763381
8.046229101075378,8.132917008340662
7.912056888179006,8.15313506681265
9.581490049669227,9.897215531977123
9.250714266114455,9.246700592328772
9.372374183823416,9.3280968363715
8.946114375560743,8.684787036351395
9.469700127423376,9.436348600846781
8.277411998949004,8.258242770359242
9.639522006701664,9.380934526978637
9.872461173931006,9.857390760213729
8.847359875474174,8.583740411504358
9.72800257300116,9.913590849314046
8.67334187390617,8.413262441148774
8.764209507142004,8.797492887142319
9.76841211133904,9.768440036439566
8.671800909642677,8.487453545563255
9.378309422545737,9.308446455567193
9.715771471424866,9.910534123411153
9.753129670947564,9.637481165257086
9.040026434306505,8.993254347466113
9.247828816387177,9.144518612146376
8.664923303440572,8.411122733016748
9.58211080356025,9.762370252146681
8.693999567522082,8.588500170410292
9.673130546703616,9.697087320363483
9.10331179921766,9.253119716724845
9.079776001955066,9.124256886161492
8.958540111412168,8.776794486028448
9.796013694230895,9.970271281056245
8.846209127360996,8.899150857169932
9.989160534274278,9.832063602732621
9.331406899955626,9.507701316922864
8.60392119492606,8.759414815894862
9.668903811079362,9.667306076566733
8.09376775793108,8.246408874363759
8.305236829492593,8.427978392995554
9.669662152875055,9.73289468094022
8.897272113133987,8.595967315115928
9.58107599956325,9.129453320196408
8.984818995876008,8.77055003168397
9.41336284529417,9.489753969121598
9.361687124470707,9.0729475585058
8.74369111054302,8.665442328137377
8.784468454090355,8.650377036187407
9.244065241377804,9.35586937457492
9.31217467785745,9.181941670700356
8.713746330456916,8.627495259428615
9.133891199812776,9.032336771510234
9.157572306437528,8.921945298902928
8.22764270790443,8.428502403150336
8.953381472167242,8.608237886240396
8.958025443361693,9.08630981745273
10.03038448572448,9.808919820896438
8.563695025067657,8.545531337718208
9.12161844191538,9.193950236747433
8.401108712395436,8.341385714917909
9.25253742067597,9.059410629507278
7.801800401908973,8.077328264420924
8.152774052744075,8.215928950360635
8.934191535338075,8.706227785184538
9.42569365781533,9.295826544339539
9.141633173966392,9.436261265820985
8.628913441026645,9.022424246082284
9.654064192201435,9.689489173119151
9.353487881194669,9.42503871500608
9.693753688131835,9.65521017549386
9.580661777948766,9.767654021207393
7.9748769005588755,8.196496907120821
8.049746290952191,8.16558030798871
9.659248037927185,9.57359559388664
7.81762544305337,8.103135764543914
9.388653907372598,9.28220228031522
9.89600966268017,9.948437524607016
9.555559953069064,9.57075720554824
8.538758969330798,8.567190424115843
9.300181075975972,9.020983218156633
9.140347000155648,9.005044575948697
8.862483576488332,8.56697208655135
7.556427969440253,8.0553198379201
8.335911094196945,8.333176222492998
9.364948090202622,9.237355744568502
8.58110651715989,8.641075855940036
9.907031266159493,9.777566546635343
7.615298339825815,8.104009114801883
9.758866322925,9.41115244590437
9.019785010255124,8.833693255335142
9.7242412622591,9.675428233965848
8.194229304819817,8.266888937913137
9.591034531092426,9.917870265578095
9.10331179921766,8.918670235435544
9.676524215119054,9.876124123247166
7.685243607975833,8.054009812533147
9.14622842650894,9.135872444592481
9.395740518379736,9.418095580455226
8.389132521348719,8.459462669795343
9.356170820187725,9.559272649655945
8.806723554725636,8.548195056005014
7.849323818040561,8.196409572095023
8.294549515143679,8.403611920798214
8.931816237309167,8.556972226097603
8.855378246041125,8.617015056332985
9.301733800405394,9.268752686342493
9.606091787896707,9.853286014001274
9.051813463747946,8.756838432633852
9.45383541953829,9.876910138479339
9.512073267650624,9.428051773396074
9.72483924110847,9.621804528126539
7.860185057472165,8.11994775700982
8.906257878156621,8.870330298656949
9.151121012316212,8.9482768091807
9.0642735958414,8.912207443526572
7.5688956634069955,8.088419812697133
9.640693195592126,9.848788260172732
9.642577230581775,9.827434846365385
9.378478484253662,9.549971469408574
7.898039690764619,8.281299217169629
9.85828095969805,9.993327727866632
8.645762292210945,8.596403990244912
8.259716961021523,8.377149407981747
7.259819610363186,8.095537617299582
9.042749779782222,9.068580807215955
8.234564993267135,8.500772136997286
9.658162296163171,9.756824478008575
9.62681135926088,9.224866835879542
9.46769209462013,9.59852974375166
7.599901959208498,8.06527603086095
9.21562637640542,9.136876797389146
9.164505835632385,9.087576175326785
9.890148988096948,9.820710049379022
9.848291917068178,9.959965748012209
8.391629968440892,8.249640270318245
9.231122911158712,9.217181353609412
9.725018565057663,9.839356077386665
8.24301946898925,8.277936818676448
9.359622074691938,9.145129957326954
9.583626581720113,9.139758853240444
8.739536422559677,8.572343190637861
8.514389264083503,8.427017707711787
7.859026979751538,8.072786843079484
9.112948025967532,9.078012990002023
8.13593277200489,8.254662034301568
8.98894529119609,8.716969993357559
9.564371824969498,9.464557814179186
9.157361447185297,9.038624893367611
9.890858136135986,9.862630861761543
9.337589572891646,9.471107941113955
9.559023465985362,9.346087851685665
8.157370441186774,8.464484433778667
7.937731775260109,8.183090980660992
8.766550149546351,8.90967472777846
9.479221814964246,9.485736557934938
9.306650052113593,9.24704993243196
8.619569258033104,8.52815166758462
9.086815885690685,8.822776377110527
9.15957325492253,9.044738345173396
8.600062669238532,8.459069662179257
9.4949928598676,9.506871634177793
9.465292619805044,9.37997384169487
9.585346272599638,9.953284618538746
9.527338498762017,9.428095440908972
9.14782646658694,8.885395590606917
8.99317889233952,8.779239866750762
9.256555795773146,9.166352368595605
9.850666776352544,9.876211458272964
8.54110501146255,8.345359458591668
7.7406644019172415,8.126017541302707
8.551014739891748,8.461864383004759
9.418329675518716,9.203644424610891
9.412382853382338,9.608267599128016
9.61326893243235,9.728702599701968
8.272570608424903,8.35352528350368
9.617337639062423,9.644598969859535
8.55756708555451,8.557277898687893
9.015055148790369,8.93006745630204
9.573941275985648,9.685471761932494
9.528357644224036,9.542067649573951
9.744081420312916,9.82333010015293
8.45531778769815,8.346276476362537
9.10320049641828,8.901334232814856
9.887104073285604,9.959747410447717
9.335297611380566,9.221460769873461
8.878358040627822,8.837535996470205
8.477204183199873,8.448720461622322
9.51384657977485,9.794727879204439
9.43148192061972,9.89022872991337
8.99317889233952,8.674656173358953
9.555630757048275,9.90664771476319
7.771067086065406,8.062612312574144
9.916847904237963,9.831190252474652
9.28442691532888,8.911159423217008
9.63652272167307,9.764029617636822
9.233861567017527,9.03696552787747
9.400051227201992,9.636258474895929
8.496582237512113,8.686446401841536
9.82140944150052,9.841539453031587
9.830755556370027,9.946385151500788
9.34862295977619,9.06875547726755
9.498971993463552,9.342987458269874
9.518707035620796,9.791976825891835
8.40737832540903,8.42496533460556
9.045465728785947,8.638368470140332
9.891010031025017,9.63595280230564
7.795234929002173,8.145362249516724
9.403684292051873,9.280106239696092
8.244596756382498,8.31697557520767
8.47595444339964,8.50575023346771
8.89740886527095,8.84535248127903
9.344783848525674,9.273468777735527
9.889337916931686,9.766474998359135
9.783351751296149,9.765295975510877
7.70796153183549,8.09837600563798
8.196161139282902,8.18741406443794
8.189522110748094,8.208811145758185
8.32069157104845,8.276845130853985
9.011523512653032,8.651599726548564
9.577480365762678,9.537133220616425
9.816785218696834,9.845382194166652
8.70201162840878,8.51937449749203
9.337941716569905,9.102816137328347
9.672185813520455,9.900010252802625
7.97728198675515,8.275185765363844
9.397732385583245,9.310105821057334
7.917171988845776,8.089686170571188
8.978156076009824,8.78356295052771
8.942591637231851,8.736052696494186
9.159888828480083,8.92923777355697
9.677715549868228,9.501151189988095
9.879860621904973,9.874814097860213
8.448914350662942,8.44710476364508
9.789478635924262,9.872456052163697
9.481283120423663,9.953852296206424
8.226840890408578,8.235229991061754
8.3707791729607,8.269028646045161
8.469472455204826,8.345359458591668
9.184919994629272,8.896836478986314
9.6067647354322,9.790186457863
9.591990815318308,9.360541798455056
8.266421472984554,8.28977071467193
8.939843124278502,9.210325554084354
9.16785032035523,8.783519283014812
8.75273950944749,8.607320868469527
7.734121303328305,8.151082693706423
9.114379980830272,8.969717558013842
7.642524134232902,8.076454914162955
9.706377178268736,9.809880506180203
9.7524902289842,9.624075238797259
8.413387022690648,8.409594370065303
9.302372457422676,9.116877076481652
8.772765209949785,8.679284929726188
9.016512874996026,8.838060006624987
9.104424146384634,9.01770815468925
8.11969625295725,8.336931628602265
9.475930197953147,9.221679107437954
8.922391597295857,9.020764880592143
9.190341725469493,9.294341848900991
9.291920358968603,9.529098398243109
9.63776264743639,9.782631978131565
7.815207062189088,8.143746551539481
9.576302060306649,9.607961926537728
9.90628363983813,9.772108107523037
9.79322615827859,9.656825873471103
9.383621184117988,9.682502371055397
7.713784616598755,8.1148823255136
9.861206160279522,9.97354634452363
9.885679933886165,9.68612677462597
9.372119027538808,9.902935976166821
9.38697914563464,9.048450083769765
9.061956366209923,8.677625564236047
9.525516008736886,9.737567104820355
8.6652683094816,8.584832099326821
9.496195777086555,9.594424997539205
8.891786635857315,8.812034168937506
9.62648162008158,9.18438705142267
8.967759126769497,8.917796885177575
9.152923101106232,9.001769512481312
9.416378455387454,9.365257889848088
9.94136120496421,9.935380938250377
9.347577390281268,9.263818257384967
9.543664802306663,9.663594337970364
9.311994025702685,8.985350527631491
9.657331226912843,9.512330073290101
9.294313805752362,9.135654107027989
8.797095076549056,8.535094802135475
9.263881138904212,9.206089805333205
9.773151050808124,9.90210629342175
8.370547611074752,8.29880988984191
9.302463660851988,9.310324158621826
8.886270902072013,8.852732290958869
8.150179269682326,8.22003369657309
9.921180112067049,9.953502956103238
9.288226910633254,9.192116201205698
8.497602541651233,8.685354714019075
9.37305428246393,9.794291204075455
8.83346272071993,8.686228064277044
8.857515151192198,8.643914244278436
9.579279798734897,9.752938069360614
9.394493583599107,9.472199628936416
9.642901705746048,9.849050265250122
7.797291273547472,8.143528213974989
9.589735252351163,9.862194186632559
9.521714556684753,9.90018492285422
8.950921764797261,8.679110259674594
8.760923376338836,8.696489929808182
7.681099001536359,8.100865053873195
9.363490551469855,9.39866353721541
9.39274525863144,9.252377369005572
9.633252393688068,9.629097002780583
9.533075832485352,9.631586051015795
9.62350906446938,9.807129452867601
9.66529381317554,9.67481688878527
9.455167134121536,9.383816582829935
9.488729397516371,9.511544058057929
9.981697813072689,9.92961682654778
8.593413217327646,8.382302174503765
9.754639455799712,9.661105289735152
8.94767606249969,9.14923470353941
8.541495483939203,8.433000156978878
9.635150486348124,9.595647687900362
9.200189020919808,9.254386074598902
9.44311737225863,9.427396760702598
9.692087278241504,9.642109921624323
9.098179005087852,8.803650006461002
8.619388703730907,8.518588482259858
9.552226498441476,9.380759856927043
9.382190628902842,9.47067126598497
8.98619632032839,9.226962876498668
9.322239464473592,9.04801340864078
9.422625179955515,9.706388500610855
9.20974019190415,9.001070832274937
9.418573310554638,9.392943093025712
9.878887435667895,9.848438920069544
8.538367426647644,8.809195780599106
9.102977853647683,9.246351252225583
9.464594918315443,9.61922814486553
7.693481640835175,8.060647274493713
7.629003889652957,8.131781653005303
9.612934696659329,9.590145581275156
9.106756055719613,9.346873866917838
9.152181457802651,9.171767140195016
9.467769401256945,9.589839908684866
9.666878750268348,9.758745848576108
9.290629203204986,9.227617889192144
9.292565312231853,9.305302394638504
8.53346016388011,8.67557319112982
8.737131611781498,8.505706565954812
8.258681496264236,8.386843595845205
8.751474487140904,8.75779911791762
9.595058406939556,9.8553820546204
8.017966703493599,8.36518450944757
8.644354337032917,8.4890255760276
9.640237896224932,9.619315479891327
8.612503371220562,8.424353989424983
9.56282655529346,9.57529862688968
9.721185995542177,9.95769503734149
7.957177323459475,8.178505891806655
8.399535147948004,8.343132415433848
8.815963560853438,8.648979675774658
9.20693457884135,8.990372291614815
8.648396877031582,8.398677491840688
9.076694687106263,8.780418889599021
8.94494150776486,8.77565913069309
9.423999084079178,9.49023431176348
9.856815144337697,9.743418551548748
7.801800401908973,8.169510384149572
9.66675204770245,9.906778717301886
9.067854723679428,8.866662227573478
9.631547587032957,9.606302561047587
9.118773178450692,8.785134980992055
9.705463352014885,9.437614958720836
9.267476563346992,9.09626601039358
9.734240155229443,9.78250097559287
9.85466488783856,9.917651928013601
8.818926087090677,8.77565913069309
9.698490846702954,9.665646711076592
9.363747918605496,9.11351467798847
9.430760217368796,9.435562585614608
9.68489612456914,9.835819008841888
8.264105763728956,8.435052530085105
9.754000978835746,9.779007574560993
9.421411342056125,9.623682231181172
8.556798446008598,8.535094802135475
9.8967650067753,9.87180103947022
8.643297068211963,8.770375361632375
9.345919666218006,9.652808462284446
9.60689927061335,9.499579159523751
9.493713172839865,9.218578714022163
9.391661428436556,9.306961760128646
9.935761113086423,9.972061649085083
9.257319373170178,9.085261797143167
8.875007486048396,8.759807823510949
9.336708670790989,9.404121976327719
9.151227107483676,8.627713596993107
8.87570644462861,8.918932240512934
9.38235903577424,9.584861812214442
9.800402224452805,9.937127638766315
8.212025804623437,8.285753303485272
8.415381925269553,8.385446235432454
8.733432966413652,8.623739853319348
9.792555991828849,9.90944243558869
9.0442857876461,8.820025323797923
9.219002745054835,8.758104790507907
9.211739392889893,9.22063108712839
8.042056410058754,8.163396932343788
9.77650609077534,9.69774233305696
9.360138737064576,8.999455134297694
9.685828931452487,9.675733906556136
9.05193063522854,8.944739740635924
9.678279371339702,9.883591267952804
8.470730317005897,8.419157555390065
9.3048320350689,9.148361353281441
8.767017621311778,8.46269406574983
9.711176264112805,9.768527371465362
8.959183074206774,8.909194385136578
9.060795734696166,8.856269359503646
7.791935956938058,8.081782350736567
9.570668634412815,9.461413753250497
7.845024417241484,8.141432173355863
9.291182759820284,9.029454715658936
9.806866513931702,9.686781787319447
8.080237416216702,8.170034394304354
9.011889433252344,8.864129511825368
9.529448434427817,9.368663955854169
9.58644532477786,9.383030567597762
7.705262474866325,8.07662958421455
9.71438304344534,9.771758767419849
8.165932137321585,8.192872503550248
9.220983532074662,9.217225021122312
8.660080678964786,8.769895018990493
9.61767040669386,9.608049261563524
9.717880604750643,9.53761356325831
8.890272839380247,8.627407924402819
9.697692639556532,9.387484653913406
9.918720933176717,9.90782673761145
9.024251728612985,8.986573217992648
9.305195902988862,9.046572380715132
9.545454543987823,9.280542914825078
8.271036865792954,8.313875181791879
9.533510237357516,9.842500138315353
8.848652886213905,8.843824118327584
9.671996759734087,9.852019656127219
8.849944227235596,8.594220614599989
9.343209045050608,9.580276723360104
8.698847859222488,8.51256236547987
8.366370301681654,8.361429103338303
9.556409270127691,9.40774637989829
9.659311868393488,9.539753271390333
9.438352054687252,9.293555833668819
8.514790306799927,8.429506755947
8.770594329891145,8.812514511579389
9.680093969966707,9.689925848248135
9.526464118059266,9.535823195229472
9.88659568486591,9.983371534925784
9.424887076064874,9.357223067474774
9.035153304082828,8.861160120948272
9.319194776888263,9.292507813359256
9.408617295560266,9.452156240516024
8.784315349902657,8.897709829244283
9.222466551774025,9.250281328386446
8.706986763048892,8.565269053548311
8.453187861440325,8.354442301274549
9.554284623436097,9.854814376952719
9.666308462257454,9.55599758618856
9.786616600804711,9.52228626623095
9.443275825752862,9.931407194576618
9.656947423415522,9.506303956510113
9.319194776888263,9.267224323391048
8.7662383802531,8.779458204315254
9.94280441491308,9.750361686099604
8.299783171949787,8.265797250090674
9.125762395500884,9.023341263853151
8.646465527120377,8.640377175733661
8.219056661060598,8.231212579875095
9.357121103184378,9.07552394176681
9.149421957006766,8.874609714920998
9.726631035173233,9.71844073417083
9.231612507251722,9.25696245785991
7.252762418053187,8.16330959731799
8.671800909642677,8.672560132739825
8.955448122347393,8.863998509286672
8.593413217327646,8.51566275889566
8.480736654405622,8.440336299145818
8.241966560231802,8.256146729740117
7.55171221535131,8.042219584050562
8.57130251706327,8.610246591833723
9.585964638073326,9.455824311599494
8.874867635688053,8.715135957815823
9.458683724312134,9.419754945945368
9.601571320056523,9.935468273276173
8.811205187562887,8.55081510677892
8.422003004412488,8.419419560467457
9.836599606994495,9.923590709767794
7.993282328101591,8.3161022249497
9.133675287040695,9.011070692728683
9.681343501555002,9.873809745063548
9.644716823578769,9.540932294238592
9.786223132375476,9.765121305459283
9.501740523796377,9.500103169678532
9.130539301772629,8.848147202104531
8.96392819372262,9.068580807215955
9.694616660508636,9.323206074926873
8.569406062863171,8.43094778387265
8.454679286026995,8.395970106040982
8.688453800850768,8.726227506092032
7.671826797878781,8.139772807865722
9.094368195723762,8.895482786086461
9.61573881119536,9.515037459089806
7.560601162768557,8.086149102026413
9.320270431348378,9.17045711480806
9.504948404498696,9.346306189250157
8.533853632309345,8.383786869942313
9.240675571772256,8.879194803775336
9.914526399651344,9.990969682170116
9.429556219952412,9.247268269996452
9.85513729159508,9.84485818401187
8.905037290767,8.605137492824603
9.617603862025726,9.81057918638658
9.544166252942194,9.65298313233604
